business_name;rank;review_count;categories;rating;address;longitude;latitude;price_range;url
Miami-Dade County Public Schools;184;;Elementary Schools,Middle Schools & High Schools;0;4702 SW 143rd Ct Miami, FL 33175;25.7217638;-80.4261031;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-114
Miami-Dade County Public Schools;185;;Elementary Schools,Middle Schools & High Schools;0;3601 SW 147th Ave Miami, FL 33185;25.7349292;-80.4299889;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-206
Miami-Dade County Public Schools;186;;Elementary Schools,Middle Schools & High Schools;0;1550 Biscayne Blvd Miami, FL 33132;25.7902679;-80.1895369;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-146
Miami-Dade County Public Schools;187;;Elementary Schools,Middle Schools & High Schools;0;2005 NW 111th St Miami, FL 33167;25.8764922;-80.2315861;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-173
Miami-Dade County Public Schools;188;;Elementary Schools,Middle Schools & High Schools;0;10327 NW 11th Ave Miami, FL 33150;25.8701079;-80.215145;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-16
Pinecrest Academy Middle-High School;189;;Middle Schools & High Schools;0;14901 SW 42nd St Miami, FL 33185;25.7287938;-80.4367705;0;https://www.yelp.com/biz/pinecrest-academy-middle-high-school-miami
Miami-Dade County Public Schools;190;;Elementary Schools,Middle Schools & High Schools;0;18180 SW 122nd Ave Miami, FL 33177;25.5998343;-80.3905182;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-185
Miami-Dade County Public Schools;191;1;Elementary Schools,Middle Schools & High Schools;5.0;9702 NW 130th St Hialeah, FL 33018;25.890456;-80.35697;0;https://www.yelp.com/biz/miami-dade-county-public-schools-hialeah-35
Miami-Dade County Public Schools;192;;Elementary Schools,Middle Schools & High Schools;0;8000 SW 142nd Ave Miami, FL 33183;25.692165;-80.425668;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-41
Masters Preparatory School;193;;Elementary Schools,Middle Schools & High Schools;0;1395 E 4th Ave Hialeah, FL 33010;25.8344396;-80.2732988;0;https://www.yelp.com/biz/masters-preparatory-school-hialeah
Miami-Dade County Public Schools;194;;Elementary Schools,Middle Schools & High Schools;0;15015 SW 103rd Ave Miami, FL 33176;25.6298489;-80.3592282;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-73
Robert Morgan Educational Center;195;1;Middle Schools & High Schools;4.0;18180 SW 122nd Ave Miami, FL 33177;25.5998343;-80.3905182;0;https://www.yelp.com/biz/robert-morgan-educational-center-miami
Florida Christian Academy;196;;Elementary Schools,Middle Schools & High Schools;0;9010 SW 137th Ave Miami, FL 33186;25.6830648;-80.4176099;0;https://www.yelp.com/biz/florida-christian-academy-miami
Miami-Dade County Public Schools;197;;Elementary Schools,Middle Schools & High Schools;0;3422 NW 187th St Miami, FL 33125;25.9435789;-80.2580431;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-229
Miami-Dade County Public Schools;198;;Elementary Schools,Middle Schools & High Schools;0;3125 NW 176th St Miami, FL 33125;25.934882;-80.251381;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-54
Miami-Dade County Public Schools;199;;Elementary Schools,Middle Schools & High Schools;0;1290 NW 115th St Miami, FL 33167;25.8790406;-80.2200214;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-53
Miami-Dade County Public Schools;200;;Middle Schools & High Schools;0;450 Bird Rd Coral Gables, FL 33146;25.7337719;-80.263209;0;https://www.yelp.com/biz/miami-dade-county-public-schools-coral-gables-2
Miami-Dade County Public Schools;201;;Elementary Schools,Middle Schools & High Schools;0;5101 NW 183rd St Miami, FL 33125;25.9400569;-80.2846985;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-221
Spiral Tech Elementary Charter School;202;;Elementary Schools,Middle Schools & High Schools;0;12440 SW 128th St Miami, FL 33186;25.6489718;-80.3969635;0;https://www.yelp.com/biz/spiral-tech-elementary-charter-school-miami-2
Grace Baptist Church & Academy;203;;Elementary Schools,Middle Schools & High Schools;0;19301 SW 127th Ave Miami, FL 33177;25.5865433;-80.3962882;0;https://www.yelp.com/biz/grace-baptist-church-and-academy-miami
Miami-Dade County Public Schools;204;;Elementary Schools,Middle Schools & High Schools;0;5300 Carillo St Coral Gables, FL 33146;25.7211886;-80.2739217;0;https://www.yelp.com/biz/miami-dade-county-public-schools-coral-gables-4
Miami-Dade County Public Schools;205;;Elementary Schools,Middle Schools & High Schools;0;21545 SW 87th Ave Miami, FL 33189;25.565185;-80.3303959;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-43
Miami-Dade County Public Schools;206;2;Elementary Schools,Middle Schools & High Schools;3.5;1500 Biscayne Blvd Miami, FL 33132;25.7897554;-80.1899083;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-87
Miami-Dade County Public Schools;207;;Elementary Schools,Middle Schools & High Schools;0;11990 SW 200th St Miami, FL 33177;25.579928;-80.385867;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-39
Miami-Dade County Public Schools;208;;Elementary Schools,Middle Schools & High Schools;0;17990 SW 142nd Ave Miami, FL 33177;25.6009576;-80.4227117;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-182
Miami-Dade County Public Schools;209;;Elementary Schools,Middle Schools & High Schools;0;4901 Lincoln Dr Coral Gables, FL 33133;25.7267121;-80.2587568;0;https://www.yelp.com/biz/miami-dade-county-public-schools-coral-gables-5
Miami-Dade County Public Schools;210;;Elementary Schools,Middle Schools & High Schools;0;9580 W Calusa Club Dr Miami, FL 33186;25.6790856;-80.4124804;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-193
Miami-Dade County Public Schools;211;;Elementary Schools,Middle Schools & High Schools;0;14550 SW 96th St Miami, FL 33186;25.676161;-80.429638;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-178
Miami-Dade County Public Schools;212;;Elementary Schools,Middle Schools & High Schools;0;10755 SW 160th St Miami, FL 33157;25.621561;-80.367051;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-145
Miami-Dade County Public Schools;213;;Elementary Schools,Middle Schools & High Schools;0;255 NW 115th St Miami, FL 33168;25.881324;-80.203358;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-144
Arthur & Polly Mays Conservatory of the Arts;214;;Art Schools,Middle Schools & High Schools;0;11700 SW 216th St Miami, FL 33170;25.5659876128573;-80.3809751942754;0;https://www.yelp.com/biz/arthur-and-polly-mays-conservatory-of-the-arts-miami
Archimedean Academy;215;;Elementary Schools,Middle Schools & High Schools;0;12425 SW 72nd St Miami, FL 33183;25.701546;-80.394945;0;https://www.yelp.com/biz/archimedean-academy-miami-2
Miami-Dade County Public Schools;216;;Elementary Schools,Middle Schools & High Schools;0;9050 Hammocks Blvd Miami, FL 33196;25.6816555;-80.4369243;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-208
North Glade Elementary YMCA;217;;Elementary Schools,Middle Schools & High Schools;0;5000 NW 177th St Miami, FL 33125;25.6065252;-80.3160844;0;https://www.yelp.com/biz/north-glade-elementary-ymca-miami
Hammocks Middle School;218;1;Middle Schools & High Schools;3.0;9889 Hammocks Blvd Miami, FL 33196;25.6741618533222;-80.4422430551746;0;https://www.yelp.com/biz/hammocks-middle-school-miami
Aspira of Florida Arts DE/CO Charter;219;1;Middle Schools & High Schools;4.0;1 NE19th St Miami, FL 33132;25.794986;-80.194264;0;https://www.yelp.com/biz/aspira-of-florida-arts-de-co-charter-miami
Miami-Dade County Public Schools;220;;Elementary Schools,Middle Schools & High Schools;0;1122 Bluebird Ave Miami Springs, FL 33166;25.833009;-80.303852;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-springs-5
M.O.T. Academy;221;2;Elementary Schools,Middle Schools & High Schools,Special Education;5.0;14202 SW 62nd St Miami, FL 33183;25.7040314193208;-80.3989791870117;0;https://www.yelp.com/biz/m-o-t-academy-miami
Miami-Dade County Public Schools;222;;Elementary Schools,Middle Schools & High Schools;0;15625 SW 80th St Miami, FL 33193;25.693275;-80.445264;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-9
Miami-Dade County Public Schools;223;1;Elementary Schools,Middle Schools & High Schools;3.0;11901 SW 2nd St Miami, FL 33184;25.7671546;-80.389357;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-25
Dade County Public Schools;224;;Middle Schools & High Schools;0;751 Dove Ave Miami Springs, FL 33166;25.830689;-80.29506;0;https://www.yelp.com/biz/dade-county-public-schools-miami-springs
Miami-Dade County Public Schools;225;;Elementary Schools,Middle Schools & High Schools;0;18701 NW 1st Ave Miami, FL 33169;25.9465099;-80.2025693;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-80
Miami-Dade County Public Schools;226;;Elementary Schools,Middle Schools & High Schools;0;1050 NW 195th St Miami, FL 33169;25.9527375;-80.2191212;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-154
Miami-Dade County Public Schools;227;;Elementary Schools,Middle Schools & High Schools;0;16929 SW 104th Ave Miami, FL 33157;25.612362;-80.3602701;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-120
Miami-Dade County Public Schools;228;;Elementary Schools,Middle Schools & High Schools;0;11601 SW 160th St Miami, FL 33157;25.6206546;-80.3811196;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-65
Miami-Dade County Public Schools;229;;Elementary Schools,Middle Schools & High Schools;0;1801 NW 1st Pl Miami, FL 33136;25.7934775;-80.1981315;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-231
Miami-Dade County Public Schools;230;;Elementary Schools,Middle Schools & High Schools;0;16700 SW 109th Ave Miami, FL 33157;25.613945;-80.370677;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-165
Miami-Dade County Public Schools;231;;Elementary Schools,Middle Schools & High Schools;0;1023 SW 21st Ave Miami, FL 33135;25.7627175;-80.2279647;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-48
Keystone National High School;232;;Religious Schools,Middle Schools & High Schools;0;12840 NW 1st Ct Miami, FL 33168;25.893031;-80.202198;0;https://www.yelp.com/biz/keystone-national-high-school-miami
Miami-Dade County Public Schools;233;;Elementary Schools,Middle Schools & High Schools;0;3500 S Douglas Rd Miami, FL 33133;25.7262365;-80.2546066;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-64
Miami-Dade County Public Schools;234;;Elementary Schools,Middle Schools & High Schools;0;16251 SW 72nd St Miami, FL 33193;25.699058;-80.455101;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-176
Miami-Dade County Public Schools;235;;Elementary Schools,Middle Schools & High Schools;0;3351 Matilda St Miami, FL 33133;25.729126;-80.243009;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-72
McKinney John A Dr Christian Academy;236;;Middle Schools & High Schools;0;2300 NW 135th St Miami, FL 33167;25.8967844;-80.2362526;0;https://www.yelp.com/biz/mckinney-john-a-dr-christian-academy-miami
Atlantic Southeastern Academy;237;;Middle Schools & High Schools;0;7890 W Flagler St Miami, FL 33144;25.7695861;-80.3242137;0;https://www.yelp.com/biz/atlantic-southeastern-academy-miami
Miami-Dade County Public Schools;238;;Elementary Schools,Middle Schools & High Schools;0;18050 Homestead Ave Miami, FL 33157;25.60242;-80.3558262;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-82
Miami-Dade County Public Schools;239;;Elementary Schools,Middle Schools & High Schools;0;6639 SW 74th St South Miami, FL 33143;25.702863;-80.300656;0;https://www.yelp.com/biz/miami-dade-county-public-schools-south-miami-2
Cohen Lawrence Schl;240;;Elementary Schools,Middle Schools & High Schools,Preschools;0;6800 Nervia St Coral Gables, FL 33146;25.705579;-80.281398;0;https://www.yelp.com/biz/cohen-lawrence-schl-coral-gables
Miami-Dade County Public Schools;241;;Elementary Schools,Middle Schools & High Schools;0;9600 SW 157th Ave Miami, FL 33125;25.676533;-80.4496202;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-118
Miami-Dade County Public Schools;242;;Elementary Schools,Middle Schools & High Schools;0;6856 SW 53rd St Miami, FL 33155;25.7207777;-80.3052274;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-33
Miami-Dade County Public Schools;243;;Elementary Schools,Middle Schools & High Schools;0;8600 NW 107th Ave Doral, FL 33178;25.852439;-80.372663;0;https://www.yelp.com/biz/miami-dade-county-public-schools-doral-3
Miami-Dade County Public Schools;244;;Elementary Schools,Middle Schools & High Schools;0;18929 SW 89th Rd Miami, FL 33157;25.59118;-80.333996;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-122
Divine Savior Church & Academy;245;;Elementary Schools,Preschools,Middle Schools & High Schools;0;10311 NW 58th St Doral, FL 33178;25.8267819;-80.364651;0;https://www.yelp.com/biz/divine-savior-church-and-academy-doral
Miami-Dade County Public Schools;246;;Elementary Schools,Middle Schools & High Schools;0;13300 Memorial Hwy Miami, FL 33161;25.8975431;-80.1943867;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-207
Miami-Dade County Public Schools;247;;Elementary Schools,Middle Schools & High Schools;0;10415 NW 52nd St Doral, FL 33178;25.8209003;-80.3643154;0;https://www.yelp.com/biz/miami-dade-county-public-schools-doral
Miami-Dade County Public Schools;248;;Elementary Schools,Middle Schools & High Schools;0;444 SW 60th Ave Miami, FL 33144;25.7665776;-80.2939739;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-160
Miami-Dade County Public Schools;249;;Elementary Schools,Middle Schools & High Schools;0;17661 SW 117th Ave Miami, FL 33177;25.604129;-80.380257;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-113
Miami-Dade County Public Schools;250;;Elementary Schools,Middle Schools & High Schools;0;4340 NW 3rd St Miami, FL 33126;25.773967;-80.26671;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-226
Miami-Dade County Public Schools;251;;Elementary Schools,Middle Schools & High Schools;0;15851 SW 112th St Miami, FL 33196;25.6647687;-80.451924;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-27
Miami-Dade County Public Schools;252;;Elementary Schools,Middle Schools & High Schools;0;525 NW 147th St Miami, FL 33168;25.9094698;-80.2085577;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-177
Hialeah High School;253;;Middle Schools & High Schools;0;251 E 47th St Hialeah, FL 33013;25.8655470611685;-80.2784099358806;0;https://www.yelp.com/biz/hialeah-high-school-hialeah-2
Miami Springs Seventh-Day Adventist School;254;;Elementary Schools,Middle Schools & High Schools;0;701 Curtiss Pkwy Miami Springs, FL 33166;25.8127593;-80.2887012;0;https://www.yelp.com/biz/miami-springs-seventh-day-adventist-school-miami-springs
Miami-Dade County Public Schools;255;;Elementary Schools,Middle Schools & High Schools;0;489 East Dr Miami Springs, FL 33166;25.8111383;-80.2725154;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-springs-2
Miami-Dade County Public Schools;256;;Elementary Schools,Middle Schools & High Schools;0;560 NW 151st St Miami, FL 33169;25.9121498;-80.2085914;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-159
Miami-Dade County Public Schools;257;;Elementary Schools,Middle Schools & High Schools;0;14312 NE 2nd Ct Miami, FL 33161;25.9070538;-80.1944247;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-7
Miami-Dade County Public Schools;258;;Elementary Schools,Middle Schools & High Schools;0;15551 SW 142nd Ave Miami, FL 33125;25.6222352;-80.4226756;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-149
Shelton Academy;259;2;Middle Schools & High Schools,Preschools;3.0;11300 NW 41st St Doral, FL 33178;25.8109119;-80.379567;0;https://www.yelp.com/biz/shelton-academy-doral
Miami-Dade-Monroe Teachers Education Center;260;;Elementary Schools,Middle Schools & High Schools;0;1080 La Baron Dr Miami Springs, FL 33166;25.811823;-80.2744435;0;https://www.yelp.com/biz/miami-dade-monroe-teachers-education-center-miami-springs
Mater Academy;261;2;Elementary Schools,Middle Schools & High Schools;1.0;7700 NW 98th St Hialeah, FL 33016;25.8622878;-80.3315479;0;https://www.yelp.com/biz/mater-academy-hialeah
Westwood Christian Day Schools;262;;Elementary Schools,Middle Schools & High Schools,Preschools,Child Care & Day Care;0;5801 SW 120th Ave Miami, FL 33183;25.7137361;-80.3877014;0;https://www.yelp.com/biz/westwood-christian-day-schools-miami-2
Temple Beth Am Day School;263;;Elementary Schools,Middle Schools & High Schools,Preschools;0;5950 SW 88th St Miami, FL 33156;25.6894162;-80.2901208;0;https://www.yelp.com/biz/temple-beth-am-day-school-miami
Miami-Dade County Public Schools;264;;Elementary Schools,Middle Schools & High Schools;0;15950 SW 144th St Miami, FL 33196;25.6317994;-80.4526363;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-151
Miami-Dade County Public Schools;265;;Elementary Schools,Middle Schools & High Schools;0;12231 SW 190th Ter Miami, FL 33177;25.590823;-80.38999;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-198
Miami-Dade County Public Schools;266;;Elementary Schools,Middle Schools & High Schools;0;1037 NW 81st St Miami, FL 33150;25.849668;-80.214252;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-133
Miami-Dade County Public Schools;267;1;Elementary Schools,Middle Schools & High Schools;5.0;16001 SW 248th St Homestead, FL 33031;25.5372218;-80.4521422;0;https://www.yelp.com/biz/miami-dade-county-public-schools-homestead-4
Miami-Dade County Public Schools;268;;Elementary Schools,Middle Schools & High Schools;0;9451 SW 64th St Miami, FL 33173;25.7095823;-80.3477634;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-124
Miami-Dade County Public Schools;269;;Elementary Schools,Middle Schools & High Schools;0;51 Park St Miami Springs, FL 33166;25.822898;-80.284588;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-springs-4
Miami-Dade County Public Schools;270;;Elementary Schools,Middle Schools & High Schools;0;11800 NW 2nd St Miami, FL 33182;25.7684676;-80.3880389;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-24
Miami-Dade County Public Schools;271;;Elementary Schools,Middle Schools & High Schools;0;1410 NE 215th St Miami, FL 33179;25.9735749;-80.1747565;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-170
Miami-Dade County Public Schools;272;;Elementary Schools,Middle Schools & High Schools;0;15640 NE 8th Ave Miami, FL 33162;25.9192321;-80.184785;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-179
Greenfield Day School;273;;Elementary Schools,Middle Schools & High Schools;0;11155 SW 112th Ave Miami, FL 33176;25.666136;-80.3733477;0;https://www.yelp.com/biz/greenfield-day-school-miami
Miami-Dade County Public Schools;274;;Elementary Schools,Middle Schools & High Schools;0;1160 NW 175th St Miami, FL 33169;25.9340276;-80.219923;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-8
Cutler Ridge Christian Academy;275;;Elementary Schools,Middle Schools & High Schools;0;10301 Caribbean Blvd Miami, FL 33189;25.5769151;-80.3581843;0;https://www.yelp.com/biz/cutler-ridge-christian-academy-miami
Silver Trace Academy;276;;Elementary Schools,Middle Schools & High Schools;0;16571 SW 145th Ave Miami, FL 33177;25.613446;-80.427835;0;https://www.yelp.com/biz/silver-trace-academy-miami
Pembroke Pines City of;277;1;Elementary Schools,Middle Schools & High Schools;5.0;10100 Pines Blvd Pembroke Pines, FL 33026;26.0069554;-80.2812052;0;https://www.yelp.com/biz/pembroke-pines-city-of-pembroke-pines-13
St John the Apostle Catholic School;278;1;Elementary Schools,Middle Schools & High Schools;5.0;479 E 4th St Hialeah, FL 33010;25.826215;-80.2714079;0;https://www.yelp.com/biz/st-john-the-apostle-catholic-school-hialeah
Gladeview Christian School;279;;Elementary Schools,Middle Schools & High Schools,Preschools,Child Care & Day Care;0;12201 SW 26th St Miami, FL 33175;25.745023;-80.392704;0;https://www.yelp.com/biz/gladeview-christian-school-miami
Miami-Dade County Public Schools;280;;Elementary Schools,Middle Schools & High Schools;0;155 NE 15th St Miami, FL 33132;25.7899337;-80.1911513;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-76
W.R Thomas Middle School;281;;Middle Schools & High Schools;0;13001 SW 26th St Miami, FL 33175;25.7461561487416;-80.4065801802654;0;https://www.yelp.com/biz/w-r-thomas-middle-school-miami
Miami-Dade County Public Schools;282;;Elementary Schools,Middle Schools & High Schools;0;21799 SW 117th Ct Miami, FL 33170;25.5647104;-80.3806779;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-61
Jose Marti School 3;283;;Elementary Schools,Middle Schools & High Schools,Preschools;0;1685 SW 32nd Ave Miami, FL 33145;25.7560095;-80.2463509;0;https://www.yelp.com/biz/jose-marti-school-3-miami
Miami-Dade County Public Schools;284;;Elementary Schools,Middle Schools & High Schools;0;3255 SW 6th St Miami, FL 33135;25.7670047;-80.2480974;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-5
Miami Killian Senior High School;285;;Middle Schools & High Schools;0;10655 SW 97th Ave Miami, FL 33176;25.670241;-80.3496469;0;https://www.yelp.com/biz/miami-killian-senior-high-school-miami
Miami-Dade County Public Schools;286;;Elementary Schools,Middle Schools & High Schools;0;6801 Coral Way Miami, FL 33155;25.7483857;-80.3054095;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-83
Miami-Dade County Public Schools;287;;Elementary Schools,Middle Schools & High Schools;0;1320 NW 188th St Miami, FL 33169;25.945274;-80.224316;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-91
Miami-Dade County Public Schools;288;1;Elementary Schools,Middle Schools & High Schools;2.0;1424 Drexel Ave Miami Beach, FL 33139;25.786519;-80.1329882;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-beach-6
Miami-Dade County Public Schools;289;;Elementary Schools,Middle Schools & High Schools;0;550 E 8th St Hialeah, FL 33010;25.8290006;-80.2705474;0;https://www.yelp.com/biz/miami-dade-county-public-schools-hialeah-31
Miami-Dade County Public Schools;290;;Elementary Schools,Middle Schools & High Schools;0;8865 SW 16th St Miami, FL 33165;25.7556493;-80.3404864;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-171
Miami-Dade County Public Schools;291;;Elementary Schools,Middle Schools & High Schools;0;17101 NE 7th Ave Miami, FL 33162;25.9333649;-80.185443;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-18
Bethany Child Development Center;292;;Elementary Schools,Preschools,Middle Schools & High Schools;0;901 NW 183rd St Miami, FL 33169;25.9424579;-80.217394;0;https://www.yelp.com/biz/bethany-child-development-center-miami
Miami-Dade County Public Schools;293;;Elementary Schools,Middle Schools & High Schools;0;10343 SW 124th St Miami, FL 33176;25.655119;-80.362106;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-215
Miami-Dade County Public Schools;294;;Elementary Schools,Middle Schools & High Schools;0;10990 SW 113th Pl Miami, FL 33176;25.6674909;-80.3802671;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-59
Miami-Dade County Public Schools;295;;Elementary Schools,Middle Schools & High Schools;0;1235 NW 192nd Ter Miami, FL 33169;25.9515807;-80.2224595;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-106
Lincoln-Marti Schools;296;;Middle Schools & High Schools;0;2700 SW 8th St Miami, FL 33135;25.764732;-80.239164;0;https://www.yelp.com/biz/lincoln-marti-schools-miami-9
Miami-Dade County Public Schools;297;;Elementary Schools,Middle Schools & High Schools;0;7042 W Flagler St Miami, FL 33144;25.7701564;-80.3094844;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-131
Miami-Dade County Public Schools;298;;Elementary Schools,Middle Schools & High Schools;0;19340 NW 8th Ct Miami, FL 33169;25.9523291;-80.2170757;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-197
Hialeah Gardens Middle School;299;;Middle Schools & High Schools;0;11690 NW 92nd Ave Hialeah Gardens, FL 33018;25.8802260467233;-80.3479739651084;0;https://www.yelp.com/biz/hialeah-gardens-middle-school-hialeah-gardens
Miami-Dade County Public Schools;300;;Elementary Schools,Middle Schools & High Schools;0;1025 NW 30th Ave Miami, FL 33125;25.781227;-80.243214;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-84
Miami-Dade County Public Schools;301;;Elementary Schools,Middle Schools & High Schools;0;2450 SW 1st St Miami, FL 33135;25.770472;-80.2358579;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-45
Miami-Dade County Public Schools;302;;Elementary Schools,Middle Schools & High Schools;0;1850 NW 32nd Ave Miami, FL 33125;25.792003;-80.248172;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-60
Miami-Dade County Public Schools;303;;Elementary Schools,Middle Schools & High Schools;0;2790 SW 93rd Ct Miami, FL 33165;25.7443255;-80.3469118;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-128
Miami-Dade County Public Schools;304;;Elementary Schools,Middle Schools & High Schools;0;1950 SW 19th St Miami, FL 33145;25.753671;-80.227193;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-203
Miami-Dade County Public Schools;305;;Elementary Schools,Middle Schools & High Schools;0;8001 SW 36th St Miami, FL 33155;25.737361;-80.32547;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-166
Miami-Dade County Public Schools;306;;Elementary Schools,Middle Schools & High Schools;0;2153 NW 3rd St Miami, FL 33125;25.7775526;-80.2301924;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-184
St Lawrence Catholic School;307;;Elementary Schools,Middle Schools & High Schools;0;Skylake Miami, FL 33179;25.9439548;-80.1638605;0;https://www.yelp.com/biz/st-lawrence-catholic-school-miami
Hialeah Institute Cuban American National Council;308;;Elementary Schools,Middle Schools & High Schools;0;1851 Palm Ave Hialeah, FL 33010;25.8383949;-80.281557;0;https://www.yelp.com/biz/hialeah-institute-cuban-american-national-council-hialeah
Miami-Dade County Public Schools;309;;Elementary Schools,Middle Schools & High Schools;0;735 W 23rd St Hialeah, FL 33010;25.8425801;-80.2969762;0;https://www.yelp.com/biz/miami-dade-county-public-schools-hialeah-17
Miami-Dade County Public Schools;310;;Elementary Schools,Middle Schools & High Schools;0;7977 W 12th Ave Hialeah, FL 33014;25.8950887;-80.3066324;0;https://www.yelp.com/biz/miami-dade-county-public-schools-hialeah-9
Miami-Dade County Public Schools;311;;Elementary Schools,Middle Schools & High Schools;0;1050 4th St Miami Beach, FL 33139;25.7728967;-80.1392198;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-beach-8
Miami-Dade County Public Schools;312;;Elementary Schools,Middle Schools & High Schools;0;11700 SW 216th St Miami, FL 33170;25.5658243;-80.3798166;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-20
Miami-Dade County Public Schools;313;;Elementary Schools,Middle Schools & High Schools;0;15735 SW 144th St Miami, FL 33196;25.634073;-80.448483;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-189
Miami-Dade County Public Schools;314;;Elementary Schools,Middle Schools & High Schools;0;25 NE 2nd St Miami, FL 33132;25.776339;-80.193213;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-78
Mater Academy East High School;315;;Elementary Schools,Middle Schools & High Schools;0;998 SW 1st St Miami, FL 33130;25.7723663;-80.2111855;0;https://www.yelp.com/biz/mater-academy-east-high-school-miami
Somerset Academy;316;2;Elementary Schools,Middle Schools & High Schools;5.0;20803 Johnson St Pembroke Pines, FL 33029;26.0155772498627;-80.4259485551891;0;https://www.yelp.com/biz/somerset-academy-pembroke-pines-3
Miami-Dade County Public Schools;317;;Elementary Schools,Middle Schools & High Schools;0;531 W 29th St Hialeah, FL 33012;25.8487787;-80.2922485;0;https://www.yelp.com/biz/miami-dade-county-public-schools-hialeah-28
