business_name;rank;review_count;categories;rating;address;longitude;latitude;price_range;url
Kiddie Academy;171;;Child Care & Day Care,Preschools,Elementary Schools;0;8323 NE 1st Ave Miami, FL 33138;25.852;-80.195233;0;https://www.yelp.com/biz/kiddie-academy-miami
Westwood Christian Day Schools;172;;Elementary Schools,Middle Schools & High Schools,Preschools,Child Care & Day Care;0;4301 SW 107th Ave Miami, FL 33165;25.7273082;-80.3666902;0;https://www.yelp.com/biz/westwood-christian-day-schools-miami
Miami-Dade County Public Schools;173;;Elementary Schools,Middle Schools & High Schools;0;10693 SW 93rd St Miami, FL 33176;25.683247;-80.366226;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-71
Miami-Dade County Public Schools;174;;Elementary Schools,Middle Schools & High Schools;0;10250 SW 57th Ave Miami, FL 33156;25.675748;-80.285692;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-55
St Patricks Pre-School;175;3;Elementary Schools,Preschools,Religious Organizations;5.0;3716 Garden Ave Miami Beach, FL 33140;25.8114101;-80.134975;0;https://www.yelp.com/biz/st-patricks-pre-school-miami-beach
The Maldelstam School;176;;Dance Schools,Gymnastics,Elementary Schools;0;8530 SW 57th Ave South Miami, FL 33143;25.691914;-80.28493;0;https://www.yelp.com/biz/the-maldelstam-school-south-miami
Mother’s Care;177;;Elementary Schools,Preschools;0;5861 NW 17th Ave Miami, FL 33142;25.829249;-80.224545;0;https://www.yelp.com/biz/mothers-care-miami
Miami-Dade County Public Schools;178;;Elementary Schools,Middle Schools & High Schools;0;8455 SW 119th St Miami, FL 33156;25.6605992;-80.3318093;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-90
Miami-Dade County Public Schools;179;;Elementary Schools,Middle Schools & High Schools;0;12525 NW 28th Ave Miami, FL 33167;25.8890685;-80.2444731;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-201
Miami-Dade County Public Schools;180;;Elementary Schools,Middle Schools & High Schools;0;10200 NW 17th Ave Miami, FL 33147;25.8676824;-80.2261697;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-183
Bet Shira Religious & Pre-School;181;;Elementary Schools;0;7500 SW 120th St Miami, FL 33156;25.658743;-80.317083;0;https://www.yelp.com/biz/bet-shira-religious-and-pre-school-miami
Aguamarina Pre-School;182;;Elementary Schools;0;7515 SW 61st Ave South Miami, FL 33143;25.7010868;-80.2919077;0;https://www.yelp.com/biz/aguamarina-pre-school-south-miami
M.O.T. Academy;183;2;Elementary Schools,Middle Schools & High Schools,Special Education;5.0;14202 SW 62nd St Miami, FL 33183;25.7040314193208;-80.3989791870117;0;https://www.yelp.com/biz/m-o-t-academy-miami
Miami-Dade County Public Schools;184;;Elementary Schools,Middle Schools & High Schools;0;7351 SW 128th St Miami, FL 33156;25.6541487;-80.3136159;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-119
Miami-Dade County Public Schools;185;;Elementary Schools,Middle Schools & High Schools;0;1855 NW 71st St Miami, FL 33147;25.8394323;-80.2282151;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-204
Holmes Elementary;186;;Elementary Schools,Middle Schools & High Schools;0;1175 NW 67th St Miami, FL 33150;25.8363771;-80.215912;0;https://www.yelp.com/biz/holmes-elementary-miami
Pinecrest Presbyterian Day School;187;;Child Care & Day Care,Preschools,Elementary Schools;0;10400 SW 57th Ave Miami, FL 33156;25.674306;-80.285516;0;https://www.yelp.com/biz/pinecrest-presbyterian-day-school-miami
