business_name;rank;review_count;categories;rating;address;longitude;latitude;price_range;url
Dade County School Board Administration Building;155;;Colleges & Universities;0;1450 NE 2nd Ave Miami, FL 33132;25.7889987;-80.1909638;0;https://www.yelp.com/biz/dade-county-school-board-administration-building-miami
University of Miami Health System-Uhealth;156;3;Physical Therapy,Colleges & Universities;1.0;5915 Ponce De Leon Blvd Coral Gables, FL 33146;25.7096939;-80.28419;0;https://www.yelp.com/biz/university-of-miami-health-system-uhealth-coral-gables
Iberoamerican Bunisess University;157;;Colleges & Universities;0;825 Brickell Bay Dr Miami, FL 33131;25.764765;-80.189014;0;https://www.yelp.com/biz/iberoamerican-bunisess-university-miami
Trinidad International University;158;;Colleges & Universities;0;3405 NW 27th Ave Miami, FL 33142;25.807551;-80.239661;0;https://www.yelp.com/biz/trinidad-international-university-miami
St Thomas University;159;4;Colleges & Universities;4.5;16401 NW 37th Ave Miami Gardens, FL 33054;25.9200738;-80.2554834;0;https://www.yelp.com/biz/st-thomas-university-miami-gardens
University of Miami;160;;Colleges & Universities;0;750 NW 15th St Miami, FL 33136;25.7892207;-80.2081161;0;https://www.yelp.com/biz/university-of-miami-miami-38
Film Connection Film Institute;161;;Vocational & Technical School,Colleges & Universities,Art Schools;0;200 S Biscayne Blvd Miami, FL 33131;25.7722808;-80.1879193;0;https://www.yelp.com/biz/film-connection-film-institute-miami
Everest College;162;;Colleges & Universities;0;111 NW 183rd St Miami, FL 33169;25.9429908;-80.2035326;0;https://www.yelp.com/biz/everest-college-miami
Mater Academy East Campus;163;1;Elementary Schools,Colleges & Universities,Middle Schools & High Schools;1.0;458 SW 4th St Miami, FL 33130;25.769767;-80.202238;0;https://www.yelp.com/biz/mater-academy-east-campus-miami
University of Southernmost Florida;164;1;Colleges & Universities;1.0;178 Giralda Ave Coral Gables, FL 33134;25.7513522175896;-80.258914232254;0;https://www.yelp.com/biz/university-of-southernmost-florida-coral-gables
University of Delaware;165;;Colleges & Universities;0;2121 Ponce De Leon Blvd Coral Gables, FL 33134;25.7533044;-80.2579961;0;https://www.yelp.com/biz/university-of-delaware-coral-gables
Florida Memorial University;166;;Colleges & Universities;0;15800 SW 42nd Ter Miami, FL 33185;25.727175;-80.449737;0;https://www.yelp.com/biz/florida-memorial-university-miami
URBE University;167;;Language Schools,Colleges & Universities,Vocational & Technical School;0;2550 NW 100th Ave Doral, FL 33172;25.7974373;-80.359507;0;https://www.yelp.com/biz/urbe-university-doral
Universidad Iberoamericana De Liderazgo;168;;Colleges & Universities;0;14540 SW 136th St Miami, FL 33186;25.6399623;-80.4296121;0;https://www.yelp.com/biz/universidad-iberoamericana-de-liderazgo-miami
Graham Center FIU;169;3;Colleges & Universities;3.0;11200 SW 8th St Miami, FL 33174;25.7568011770402;-80.3726147404036;0;https://www.yelp.com/biz/graham-center-fiu-miami
Pathology Reference Services At University of Miami School of Me;170;;Colleges & Universities;0;1365 Memorial Dr Coral Gables, FL 33146;25.7214994;-80.2799027;0;https://www.yelp.com/biz/pathology-reference-services-at-university-of-miami-school-of-me-coral-gables
University of Miami;171;;Colleges & Universities;0;Ashe Bldg Coral Gables, FL 33133;25.7218713;-80.2779351;0;https://www.yelp.com/biz/university-of-miami-coral-gables-33
Miami International University;172;;Colleges & Universities;0;555 NE 15th St Miami, FL 33132;25.7901686;-80.1857505;0;https://www.yelp.com/biz/miami-international-university-miami-2
Fortis College;173;;Vocational & Technical School,Colleges & Universities;0;7757 W Flagler St Miami, FL 33144;25.7731923;-80.3221473;0;https://www.yelp.com/biz/fortis-college-miami-2
University of Miami;174;;Colleges & Universities;0;Jenkings Bldg Coral Gables, FL 33133;25.7203667;-80.2765852;0;https://www.yelp.com/biz/university-of-miami-coral-gables-30
University of Miami Athletic Ticket Office;175;;Colleges & Universities;0;1 Hurricane Dr Coral Gables, FL 33146;25.7213213;-80.2711588;0;https://www.yelp.com/biz/university-of-miami-athletic-ticket-office-coral-gables
University of Miami;176;;Colleges & Universities;0;Bldg 21Z Coral Gables, FL 33133;25.73109;-80.25665;0;https://www.yelp.com/biz/university-of-miami-coral-gables-8
University of Miami;177;;Colleges & Universities;0;1223 Dickinson Dr Coral Gables, FL 33146;25.7170977;-80.2793768;0;https://www.yelp.com/biz/university-of-miami-coral-gables-25
Florida Language Institute;178;;Colleges & Universities,Language Schools;0;947 SW 87th Ave Miami, FL 33174;25.7602382;-80.3360157;0;https://www.yelp.com/biz/florida-language-institute-miami
University of Miami;179;;Colleges & Universities;0;5605 George E Merrick Dr Miami, FL 33133;25.7167254;-80.2765683;0;https://www.yelp.com/biz/university-of-miami-miami-16
Daystar Health Center;180;;Colleges & Universities;0;5513 Merrick Dr Coral Gables, FL 33146;25.7186021;-80.2763304;0;https://www.yelp.com/biz/daystar-health-center-coral-gables
San Ignacio University;181;;Colleges & Universities;0;3905 NW 107th Ave Doral, FL 33178;25.8106267;-80.3679494;0;https://www.yelp.com/biz/san-ignacio-university-doral-2
Florida Baptist Theological College S Florida Ctr;182;;Colleges & Universities;0;7701 SW 98th St Miami, FL 33156;25.6799152;-80.3197323;0;https://www.yelp.com/biz/florida-baptist-theological-college-s-florida-ctr-miami
CBT College;183;;Colleges & Universities;0;8991 SW 107th Ave Miami, FL 33176;25.685497;-80.365514;0;https://www.yelp.com/biz/cbt-college-miami
University of Miami;184;;Colleges & Universities;0;1540 Levante Ave Coral Gables, FL 33146;25.7105346;-80.2837282;0;https://www.yelp.com/biz/university-of-miami-coral-gables-16
Kahn Malcolm Ph D Abpp;185;;Colleges & Universities;0;5606 Merrick Dr Coral Gables, FL 33146;25.7163931;-80.2762997;0;https://www.yelp.com/biz/kahn-malcolm-ph-d-abpp-coral-gables
University of Miami School of Medicine;186;;Colleges & Universities;0;5915 Ponce De Leon Blvd Coral Gables, FL 33146;25.7096939;-80.28419;0;https://www.yelp.com/biz/university-of-miami-school-of-medicine-coral-gables
Miami-Dade Community College;187;;Colleges & Universities;0;300 NE 2nd Ave Miami, FL 33132;25.7775430698491;-80.1908930297689;0;https://www.yelp.com/biz/miami-dade-community-college-miami-3
Management Resources College;188;2;Colleges & Universities;1.0;550 NW 42nd Ave Miami, FL 33126;25.777456;-80.264473;0;https://www.yelp.com/biz/management-resources-college-miami
Everest Institute;189;;Vocational & Technical School,Colleges & Universities,Massage Schools;0;9020 SW 137th Ave Miami, FL 33186;25.6830846;-80.4166075;0;https://www.yelp.com/biz/everest-institute-miami
SUCCESS NOW INC IMPORT EXPORT SEMINARS;190;;Colleges & Universities;0;3570 Magellan Cir Miami, FL 33180;25.96944;-80.130993;0;https://www.yelp.com/biz/success-now-inc-import-export-seminars-miami
Ebs Americas;191;;Colleges & Universities;0;1101 Brickell Ave Miami, FL 33131;25.7632943;-80.1909402;0;https://www.yelp.com/biz/ebs-americas-miami
Moonstar Travel Trade;192;;Colleges & Universities,Hotels & Travel,Event Planning & Services;0;111 NE 1st St 3rd Fl Miami, FL 33132;25.7752777;-80.191658;0;https://www.yelp.com/biz/moonstar-travel-trade-miami
Keller Graduate School of Management - Miami Center;193;;Colleges & Universities;0;8700 W. Flagler St. Miami, FL 33174;25.7685202;-80.3374871;0;https://www.yelp.com/biz/keller-graduate-school-of-management-miami-center-miami
UAC School of Global Management;194;;Colleges & Universities;0;7955 NW 12th St Doral, FL 33126;25.7834343345772;-80.3255992748503;0;https://www.yelp.com/biz/uac-school-of-global-management-doral
CBT College;195;;Colleges & Universities;0;8230 W Flagler St Miami, FL 33144;25.7695954;-80.3322347;0;https://www.yelp.com/biz/cbt-college-miami-2
Orange Bowl Tickets;196;;Colleges & Universities;0;Hecht Athletic Ctr Coral Gables, FL 33133;25.7307897;-80.2377078;0;https://www.yelp.com/biz/orange-bowl-tickets-coral-gables
Miami Dade College;197;;Colleges & Universities;0;9708 SW 24th St Miami, FL 33165;25.7471367;-80.3520414;0;https://www.yelp.com/biz/miami-dade-college-miami-11
University of Miami;198;;Colleges & Universities;0;6303 Blue Lagoon Dr Miami, FL 33126;25.7836557;-80.3005129;0;https://www.yelp.com/biz/university-of-miami-miami-26
International Institute of Projectiology;199;;Colleges & Universities;0;7800 SW 57th Ave South Miami, FL 33143;25.6984357;-80.2855999;0;https://www.yelp.com/biz/international-institute-of-projectiology-south-miami
Florida International University;200;;Colleges & Universities;0;1101 Brickell Ave Miami, FL 33131;25.7630163;-80.1910093;0;https://www.yelp.com/biz/florida-international-university-miami-2
Johnson & Wales University;201;5;Colleges & Universities;3.5;1701 NE 127th St North Miami, FL 33181;25.8956996178241;-80.1693940007016;0;https://www.yelp.com/biz/johnson-and-wales-university-north-miami-2
Florida Tehcnical College;202;;Colleges & Universities;0;20505 S Dixie Hwy Cutler Bay, FL 33189;25.5776995;-80.3679886;0;https://www.yelp.com/biz/florida-tehcnical-college-cutler-bay
Northwestern University;203;;Colleges & Universities;0;90 Alhambra Plz Coral Gables, FL 33134;25.7522256;-80.2565779;0;https://www.yelp.com/biz/northwestern-university-coral-gables-2
CBT College-Cutler Bay;204;1;Colleges & Universities;5.0;19151 S Dixie Hwy Cutler Bay, FL 33157;25.589479;-80.357732;0;https://www.yelp.com/biz/cbt-college-cutler-bay-cutler-bay
Keiser College;205;;Colleges & Universities;0;8505 Mills Dr Miami, FL 33183;25.689277;-80.3867358;0;https://www.yelp.com/biz/keiser-college-miami
Florida International University;206;11;Colleges & Universities;4.0;3000 NE 151st St North Miami, FL 33181;25.9190036098948;-80.1147629893139;0;https://www.yelp.com/biz/florida-international-university-north-miami
CBT College;207;1;Colleges & Universities;1.0;935 W 49th St Hialeah, FL 33012;25.867269;-80.302144;0;https://www.yelp.com/biz/cbt-college-hialeah
Miami-Dade Community College;208;4;Colleges & Universities;4.5;500 College Ter Homestead, FL 33030;25.4744321;-80.4743187;0;https://www.yelp.com/biz/miami-dade-community-college-homestead
Barry University West Dade;209;;Colleges & Universities;0;8070 NW 53rd St Miami, FL 33166;25.8211179;-80.328063;0;https://www.yelp.com/biz/barry-university-west-dade-miami
Premier Educational Consulting;210;;College Counseling,Educational Services,Colleges & Universities;0;Doral, FL;25.8195424;-80.3553302;0;https://www.yelp.com/biz/premier-educational-consulting-doral
FIU College Of Engineering;211;;Colleges & Universities;0;10555 W Flagler St Miami, FL 33174;25.7697627;-80.3675913;0;https://www.yelp.com/biz/fiu-college-of-engineering-miami
Engineering and Computer Science - FIU;212;;Colleges & Universities;0;11200 SW 8th St Miami, FL 33199;25.7587838686619;-80.374037931146;0;https://www.yelp.com/biz/engineering-and-computer-science-fiu-miami
University of Miami Women’s Ctr Brest Dgnstc Srvcs;213;;Colleges & Universities;0;8932 SW 97th Ave Miami, FL 33176;25.6858592;-80.3507622;0;https://www.yelp.com/biz/university-of-miami-womens-ctr-brest-dgnstc-srvcs-miami
Miami Strayer University - Personal 1-on-1 Support;214;;Colleges & Universities;0;11430 NW 20th St Miami, FL 33172;25.791416;-80.3823649;0;https://www.yelp.com/biz/miami-strayer-university-personal-1-on-1-support-miami
University of Florida;215;2;Colleges & Universities;5.0;3205 College Ave Davie, FL 33314;26.0839646;-80.2372044;0;https://www.yelp.com/biz/university-of-florida-davie
University of Miami Steve Weatherly;216;;Colleges & Universities;0;15422 SW 183rd Ter Miami, FL 33187;25.596031;-80.442592;0;https://www.yelp.com/biz/university-of-miami-steve-weatherly-miami
Tien James M Dr;217;;Colleges & Universities;0;11375 Smathers Cir Coral Gables, FL 33156;25.665705;-80.282974;0;https://www.yelp.com/biz/tien-james-m-dr-coral-gables
Keiser Career College;218;1;Colleges & Universities;3.0;17395 NW 59th Ave Hialeah, FL 33015;25.9330825;-80.2977563;0;https://www.yelp.com/biz/keiser-career-college-hialeah
Miami Dade College - Hialeah Campus;219;1;Colleges & Universities;1.0;1780 W 49th St Hialeah, FL 33012;25.864667;-80.318746;0;https://www.yelp.com/biz/miami-dade-college-hialeah-campus-hialeah
Miami Shores Barry University Charter Schools;220;;Colleges & Universities;0;11441 NW 2nd Ave Miami Shores, FL 33168;25.8797841;-80.2018975;0;https://www.yelp.com/biz/miami-shores-barry-university-charter-schools-miami-shores
Miami dade college - West Campus;221;2;Colleges & Universities;2.0;3800 NW 115th Ave Doral, FL 33178;25.808432;-80.384645;0;https://www.yelp.com/biz/miami-dade-college-west-campus-doral-2
New York Film Academy South Beach;222;;Colleges & Universities;0;420 Lincoln Rd Penthouse Miami Beach, FL 33139;25.790678;-80.132125;0;https://www.yelp.com/biz/new-york-film-academy-south-beach-miami-beach-6
Miami Dade College;223;1;Colleges & Universities;5.0;3800 NW 115th Ave Doral, FL 33178;25.808432;-80.384645;0;https://www.yelp.com/biz/miami-dade-college-doral-3
Florida Atlantic University;224;2;Colleges & Universities;3.5;111 E Las Olas Blvd Fort Lauderdale, FL 33301;26.1194405;-80.1417236;0;https://www.yelp.com/biz/florida-atlantic-university-fort-lauderdale-3
Barry University;225;;Colleges & Universities;0;8900 SW 107th Ave Miami, FL 33176;25.6857959;-80.3663486;0;https://www.yelp.com/biz/barry-university-miami-2
Nova Southeastern University;226;2;Colleges & Universities;4.5;3301 College Ave Davie, FL 33314;26.0781038625891;-80.2457471702223;0;https://www.yelp.com/biz/nova-southeastern-university-davie-2
Florida International University;227;;Colleges & Universities;0;1001 Washington Ave Miami Beach, FL 33139;25.7809022;-80.1324716;0;https://www.yelp.com/biz/florida-international-university-miami-beach
Dade Medical College;228;1;Colleges & Universities;4.0;6837 Taft St Hollywood, FL 33024;26.0244709;-80.2248698;0;https://www.yelp.com/biz/dade-medical-college-hollywood-2
University of Miami;229;;Colleges & Universities;0;8965 S Dixie Hwy Miami, FL 33156;25.6874315;-80.310014;0;https://www.yelp.com/biz/university-of-miami-miami-22
CENSA International College - Miami Campus;230;;Colleges & Universities;0;4481 NW 167th St Miami Gardens, FL 33055;25.9260307;-80.2747031;0;https://www.yelp.com/biz/censa-international-college-miami-campus-miami-gardens-2
Everest Institute;231;;Colleges & Universities;0;530 W 49th St Hialeah, FL 33012;25.8665904998779;-80.2935391939603;0;https://www.yelp.com/biz/everest-institute-hialeah
Implant Seminars;232;2;Specialty Schools,Colleges & Universities;3.5;1840 NE 153rd St North Miami Beach, FL 33162;25.916436;-80.162545;0;https://www.yelp.com/biz/implant-seminars-north-miami-beach-2
Broward College;233;9;Colleges & Universities;3.5;7200 Pines Blvd Pembroke Pines, FL 33023;26.0094737;-80.2317226;0;https://www.yelp.com/biz/broward-college-pembroke-pines
Johnson and Wales University;234;;Colleges & Universities;0;12350 Biscayne Blvd North Miami, FL 33181;25.890217;-80.164178;0;https://www.yelp.com/biz/johnson-and-wales-university-north-miami-3
Broward College;235;14;Colleges & Universities;3.5;3501 SW Davie Rd Davie, FL 33314;26.079226;-80.233919;0;https://www.yelp.com/biz/broward-college-davie-2
Industrial Training Center;236;;Colleges & Universities,Employment Agencies,Tutoring Centers;0;4281 NW 167th St Carol City, FL 33055;25.9260256;-80.2699573;0;https://www.yelp.com/biz/industrial-training-center-carol-city
Dade Marine Institute;237;;Colleges & Universities;0;1820 Arthur Lamb Jr Rd Key Biscayne, FL 33149;25.7409294;-80.1475053;0;https://www.yelp.com/biz/dade-marine-institute-key-biscayne
MAU - Millennia Atlantic University;238;;Colleges & Universities,Adult Education;0;3801 NW 97th Ave Doral, FL 33178;25.8081175;-80.3526811;0;https://www.yelp.com/biz/millennia-atlantic-university-doral
West Coast University;239;;Colleges & Universities,Specialty Schools;0;9250 NW 36th St Doral, FL 33178;25.8106946;-80.3474284;0;https://www.yelp.com/biz/west-coast-university-doral
Goldstein Burton MD;240;;Doctors,Colleges & Universities;0;4300 Alton Rd Miami Beach, FL 33140;25.8131597;-80.1401152;0;https://www.yelp.com/biz/goldstein-burton-md-miami-beach
Atlantic Institute of Oriental Medicine;241;1;Colleges & Universities;5.0;100 E Broward Blvd Fort Lauderdale, FL 33301;26.1220774;-80.1420424;0;https://www.yelp.com/biz/atlantic-institute-of-oriental-medicine-fort-lauderdale
CENSA Miami Institute;242;;Colleges & Universities;0;3420 W 84th St Hialeah Gardens, FL 33018;25.8981756;-80.3530839;0;https://www.yelp.com/biz/censa-miami-institute-hialeah-gardens-2
Chaplin School of Hospitality & Tourism Management;243;;Colleges & Universities;0;3000 NE 151st St North Miami Beach, FL 33181;25.9101448;-80.1394202;0;https://www.yelp.com/biz/chaplin-school-of-hospitality-and-tourism-management-north-miami-beach
Jones College;244;;Colleges & Universities;0;11430 N Kendall Dr Miami, FL 33176;25.6850392;-80.3818163;0;https://www.yelp.com/biz/jones-college-miami
Educational Endeavors;245;;Colleges & Universities;0;11120 SW 88th St Miami, FL 33176;25.6858287;-80.3755332;0;https://www.yelp.com/biz/educational-endeavors-miami
Nova Southeastern University;246;16;Colleges & Universities;4.0;3200 S University Dr Davie, FL 33328;26.081743;-80.249743;0;https://www.yelp.com/biz/nova-southeastern-university-davie
University of Miami Med Group;247;;Colleges & Universities;0;15600 NW 67th Ave Miami Lakes, FL 33014;25.9153627;-80.3093525;0;https://www.yelp.com/biz/university-of-miami-med-group-miami-lakes
Prescribing Psychologists Register;248;;Colleges & Universities,Doctors;0;16300 NE 19th Ave North Miami Beach, FL 33162;25.926551;-80.16238;0;https://www.yelp.com/biz/prescribing-psychologists-register-north-miami-beach
Johnson & Wales University;249;;Colleges & Universities;0;815 NE 125th St North Miami, FL 33161;25.8906039;-80.182014;0;https://www.yelp.com/biz/johnson-and-wales-university-north-miami
Barry University;250;;Colleges & Universities;0;18958 S Dixie Hwy Clock Tower Shopping Ctr Cutler Bay, FL 33157;25.5896529451528;-80.3587410371093;0;https://www.yelp.com/biz/barry-university-cutler-bay
Union Institute & University;251;;Colleges & Universities;0;16853 NE 2nd Ave North Miami Beach, FL 33162;25.9294638;-80.1957984;0;https://www.yelp.com/biz/union-institute-and-university-north-miami-beach
Florida Memorial University;252;;Colleges & Universities;0;15800 NW 42nd Ave Miami Gardens, FL 33054;25.9179014248623;-80.2707174153349;0;https://www.yelp.com/biz/florida-memorial-university-miami-gardens
NSU - Oceanographic Center;253;2;Colleges & Universities;4.5;8000 N Ocean Dr Dania, FL 33004;26.0907209;-80.111551;0;https://www.yelp.com/biz/nsu-oceanographic-center-dania
Southeastern College;254;;Colleges & Universities;0;17395 NW 59th Ave Hialeah, FL 33015;25.9313122538112;-80.298142247552;0;https://www.yelp.com/biz/southeastern-college-hialeah
Johnson & Wales University Student Academic & Finacial Services;255;;Financial Services,Colleges & Universities;0;12800 NE 17th Ave North Miami, FL 33181;25.8944498337976;-80.1632197201252;0;https://www.yelp.com/biz/johnson-and-wales-university-student-academic-and-finacial-services-north-miami
Broward College, Willis Holcombe Center;256;6;Colleges & Universities;3.5;225 E Las Olas Blvd Fort Lauderdale, FL 33301;26.119403;-80.1407536;0;https://www.yelp.com/biz/broward-college-willis-holcombe-center-fort-lauderdale
Kings Kids;257;;Colleges & Universities,Child Care & Day Care;0;2818 NW 169th Ter Miami Gardens, FL 33056;25.928309;-80.246889;0;https://www.yelp.com/biz/kings-kids-miami-gardens
Florida Atlantic University;258;2;Colleges & Universities;2.5;2912 College Ave Davie, FL 33314;26.071652;-80.2408581;0;https://www.yelp.com/biz/florida-atlantic-university-davie
Hispanic American University;259;;Colleges & Universities;0;13899 Biscayne Blvd Ph 12 North Miami Beach, FL 33181;25.9003878;-80.1484407;0;https://www.yelp.com/biz/hispanic-american-university-north-miami-beach
Strayer University;260;;Colleges & Universities;0;15620 SW 29th St Miramar, FL 33027;25.9823058;-80.354433;0;https://www.yelp.com/biz/strayer-university-miramar-2
Broward College Aviation Institute;261;;Flight Instruction,Colleges & Universities;0;7200 Pines Blvd Pembroke Pines, FL 33024;26.0037791;-80.2374621;0;https://www.yelp.com/biz/broward-college-aviation-institute-pembroke-pines
Keiser University;262;;Colleges & Universities;0;1640 SW 145th Ave Pembroke Pines, FL 33027;25.9940484245601;-80.3392481466617;0;https://www.yelp.com/biz/keiser-university-college-of-advanced-technology-pembroke-pines
CBT College West Kendall;263;;Colleges & Universities;0;8765 S W 165th Ave Kendall, FL 33193;25.6853478;-80.4598094;0;https://www.yelp.com/biz/cbt-college-west-kendall-kendall
Neytz Hachochma School;264;;Elementary Schools,Colleges & Universities,Middle Schools & High Schools;0;901 NE 167th St North Miami Beach, FL 33162;25.9291071;-80.1819991;0;https://www.yelp.com/biz/neytz-hachochma-school-north-miami-beach
Mirra International University;265;;Colleges & Universities;0;26600 SW 146th Ct Homestead, FL 33032;25.5194581;-80.4286161;0;https://www.yelp.com/biz/mirra-international-university-homestead
Icps;266;;Colleges & Universities;0;1414 NW 107th Ave Doral, FL 33172;25.7868239;-80.369249;0;https://www.yelp.com/biz/icps-doral
Barry University;267;;Colleges & Universities;0;18005 NW 8th St Pembroke Pines, FL 33029;26.0098675;-80.3867028;0;https://www.yelp.com/biz/barry-university-pembroke-pines-2
Barry University;268;;Colleges & Universities;0;15900 Pines Blvd Pembroke Pines, FL 33027;26.0075676;-80.3595127;0;https://www.yelp.com/biz/barry-university-pembroke-pines-3
Concorde Career Institute - Miramar;269;2;Colleges & Universities,Vocational & Technical School;3.0;10933 Marks Way Miramar, FL 33025;25.977008;-80.291251;0;https://www.yelp.com/biz/concorde-career-institute-miramar-miramar
Broward College;270;3;Colleges & Universities;3.0;1930 SW 145th Ave Miramar, FL 33027;25.9921765442601;-80.3404273485969;0;https://www.yelp.com/biz/broward-college-miramar-2
Broward College - Pines Center;271;;Colleges & Universities;0;16957 Sheridan St Pembroke Pines, FL 33331;26.0314882;-80.374719;0;https://www.yelp.com/biz/broward-college-pines-center-pembroke-pines
Parkway Academy At Broward Community College;272;;Colleges & Universities;0;7451 Riviera Blvd Miramar, FL 33023;25.973933;-80.235868;0;https://www.yelp.com/biz/parkway-academy-at-broward-community-college-miramar-2
Sistema Universitario Ana G Méndez;273;1;Colleges & Universities;4.0;3520 Enterprise Way Miramar, FL 33025;25.9752624;-80.2887386;0;https://www.yelp.com/biz/sistema-universitario-ana-g-m%C3%A9ndez-miramar-2
Millennian Atlantic University;274;;Colleges & Universities;0;10395 NW 41st St Doral, FL 33178;25.8127881;-80.3656506;0;https://www.yelp.com/biz/millennian-atlantic-university-doral
Keller Graduate School of Management - Miramar Campus;275;;Colleges & Universities;0;2300 SW 145th Ave Miramar, FL 33027;25.987936;-80.339238;0;https://www.yelp.com/biz/keller-graduate-school-of-management-miramar-campus-miramar
Florida International University;276;1;Colleges & Universities;5.0;17195 Sheridan St Hollywood, FL 33019;26.0294054;-80.3790496;0;https://www.yelp.com/biz/florida-international-university-hollywood
Vargas University;277;;Colleges & Universities;0;10131 Pines Blvd Pembroke Pines, FL 33026;26.0095582;-80.2816967;0;https://www.yelp.com/biz/vargas-university-pembroke-pines-2
Sheridan Technical College West Campus;278;;Colleges & Universities;0;20251 Stirling Rd Pembroke Pines, FL 33332;26.0460471;-80.4201657;0;https://www.yelp.com/biz/sheridan-technical-college-pembroke-pines
Florida Atlantic University;279;;Colleges & Universities;0;3200 College Ave Davie, FL 33317;26.0816483;-80.236675;0;https://www.yelp.com/biz/florida-atlantic-university-davie-2
Florida Atlantic University;280;;Colleges & Universities;0;101 N Beach Rd Dania Beach, FL 33004;26.0550363;-80.1132633;0;https://www.yelp.com/biz/florida-atlantic-university-dania-beach
Broward College;281;;Colleges & Universities;0;280 Gulf Stream Way Dania, FL 33004;26.0543552;-80.1670349;0;https://www.yelp.com/biz/broward-college-dania
Florida Atlantic University;282;;Colleges & Universities;0;101 N Ocean Blvd Dania, FL 33004;26.0598874;-80.1575521;0;https://www.yelp.com/biz/florida-atlantic-university-dania-2
Broward College;283;;Colleges & Universities;0;4205 Bonaventure Blvd Weston, FL 33332;26.067896;-80.3943684;0;https://www.yelp.com/biz/broward-college-weston
ASA College - Miami Campus;284;;Colleges & Universities;0;3909 NE163rd St North Miami Beach, FL 33160;25.9331488;-80.1625463;0;https://www.yelp.com/biz/asa-college-miami-campus-north-miami-beach
Bay Point Schools North;285;;Colleges & Universities;0;20660 NW 47th Ave Miami Gardens, FL 33055;25.962214;-80.2785048;0;https://www.yelp.com/biz/bay-point-schools-north-miami-gardens
Sheridan Technical College;286;4;Elementary Schools,Middle Schools & High Schools,Colleges & Universities;2.5;5400 Sheridan St Hollywood, FL 33021;26.0319003;-80.1981425;0;https://www.yelp.com/biz/sheridan-technical-college-hollywood-2
Florida Technical College;287;;Colleges & Universities;0;12520 Pines Blvd Pembroke Pines, FL 33027;26.0075859;-80.3176071;0;https://www.yelp.com/biz/florida-technical-college-pembroke-pines
Nova Southeastern University Health Professns Dvsn;288;;Colleges & Universities;0;3100 College Ave Fort Lauderdale, FL 33312;26.080203;-80.2382812;0;https://www.yelp.com/biz/nova-southeastern-university-health-professns-dvsn-fort-lauderdale
City College Hollywood;289;1;Colleges & Universities;1.0;6565 Taft St Hollywood, FL 33024;26.025152;-80.2199542;0;https://www.yelp.com/biz/city-college-hollywood-hollywood
Touro College;290;;Colleges & Universities;0;1701 Washington Ave Miami Beach, FL 33139;25.7927376;-80.1314295;0;https://www.yelp.com/biz/touro-college-miami-beach
Jersey College - School of Nursing;291;;Colleges & Universities;0;2307 W Broward Blvd Fort Lauderdale, FL 33312;26.1222897;-80.173679;0;https://www.yelp.com/biz/jersey-college-school-of-nursing-fort-lauderdale
University of Florida Tropicl Rsrch and Edctnl Ctr;292;;Colleges & Universities;0;18905 SW 280th St Homestead, FL 33031;25.5063796;-80.4990357;0;https://www.yelp.com/biz/university-of-florida-tropicl-rsrch-and-edctnl-ctr-homestead
Brunson Neyesha;293;;Colleges & Universities;0;9063 Taft St Pembroke Pines, FL 33024;26.0231493;-80.2669335;0;https://www.yelp.com/biz/brunson-neyesha-pembroke-pines-2
Charter School Bengamla;294;;Colleges & Universities;0;416 NE 8th Ave Hallandale Beach, FL 33009;25.990976;-80.13991;0;https://www.yelp.com/biz/charter-school-bengamla-hallandale-beach
Le Cordon Bleu;295;5;Cooking Schools,Colleges & Universities;3.5;3221 Enterprise Way Miramar, FL 33025;25.9781627;-80.2881969;0;https://www.yelp.com/biz/le-cordon-bleu-miramar
Stock Trading Institute;296;;Colleges & Universities;0;6628 Stirling Rd Hollywood, FL 33024;26.0462171;-80.2217668;0;https://www.yelp.com/biz/stock-trading-institute-hollywood
Broward Community College Admissions/Registration;297;;Colleges & Universities;0;225 E Las Olas Blvd Fort Lauderdale, FL 33301;26.119403;-80.1407536;0;https://www.yelp.com/biz/broward-community-college-admissions-registration-fort-lauderdale
Steve’s Expresso At Broward Community College;298;;Colleges & Universities;0;225 E Las Olas Blvd Fort Lauderdale, FL 33301;26.119403;-80.1407536;0;https://www.yelp.com/biz/steves-expresso-at-broward-community-college-fort-lauderdale
Technological University of Miami;299;;Colleges & Universities;0;1001 N Federal Hwy Hallandale Beach, FL 33009;25.9961753;-80.1430736;0;https://www.yelp.com/biz/technological-university-of-miami-hallandale-beach
ITT Technical Institute;300;;Colleges & Universities;0;3401 S University Dr Davie, FL 33328;26.0789579;-80.2523862;0;https://www.yelp.com/biz/itt-technical-institute-davie
KEY COLLEGE;301;;Colleges & Universities;0;225 E Dania Beach Blvd Dania, FL 33004;26.0528128;-80.139674;0;https://www.yelp.com/biz/key-college-dania-2
Chamberlain College of Nursing;302;2;Colleges & Universities,Vocational & Technical School,Adult Education;3.0;2300 SW 145th Ave Miramar, FL 33027;25.9876771;-80.339708;0;https://www.yelp.com/biz/chamberlain-college-of-nursing-miramar
Barry University;303;;Colleges & Universities;0;421 N 21 Ave Hollywood, FL 33020;26.014644;-80.148538;0;https://www.yelp.com/biz/barry-university-hollywood
Broward College;304;;Colleges & Universities;0;2050 Civic Center Pl Miramar, FL 33025;25.9881395;-80.3007775;0;https://www.yelp.com/biz/broward-college-miramar
